,sample4_type1_v1.py(28),sample4_type2_v1.py(30),sample4_type3_v1.py(28),sample4_type3_v2.py(17),sample5_type1_v1.py(21),sample5_type2_v1.py(21),sample5_type3_v1.py(14),sample5_type3_v2.py(23),sample6_type1_v1.py(65),sample6_type2_v1.py(65),sample6_type2_v2.py(65),sample6_type3_v1.py(67),sample6_type3_v2.py(61),sample7_type1_v1.py(61),sample7_type2_v1.py(61),sample7_type3_v1.py(68),sample7_type3_v2.py(52),sample8_type1_v1.py(42),sample8_type2_v1.py(42),sample8_type3_v1.py(36),sample8_type3_v2.py(37),sample9_type1_v1.py(49),sample9_type2_v1.py(49),sample9_type3_v1.py(32),sample9_type3_v2.py(29)
sample4_type1_v1.py(28),154923
sample4_type2_v1.py(30),189374,137839
sample4_type3_v1.py(28),172190,154916,172158
sample4_type3_v2.py(17),136458,187745,187689,136494
sample5_type1_v1.py(21),153906,154024,119888,170598,171209
sample5_type2_v1.py(21),154012,154267,154136,170617,154023,171056
sample5_type3_v1.py(14),136337,170473,153453,187467,170443,187450,187494
sample5_type3_v2.py(23),188952,154463,171800,187590,137039,154016,170444,154572
sample6_type1_v1.py(65),137754,155091,137751,170645,171456,154386,153469,137506,189755
sample6_type2_v1.py(65),154973,137869,137742,170608,154347,137202,153453,171912,189730,189733
sample6_type2_v2.py(65),120554,103357,120566,170712,137175,154369,153471,154717,189736,189696,189781
sample6_type3_v1.py(67),137770,103383,172198,187766,137253,137194,170504,120195,189733,189712,189732,191269
sample6_type3_v2.py(61),155005,137853,154966,170685,137409,154464,153438,137513,189522,172288,189495,189494,172292
sample7_type1_v1.py(61),137764,155095,154993,170670,154593,137282,170473,154714,172292,172268,189448,189525,172238,189466
sample7_type2_v1.py(61),154953,137857,154980,187774,171437,137409,187508,171901,120603,189473,189520,189493,155039,120575,172269
sample7_type3_v1.py(68),137757,86147,34438,34135,34262,17077,34103,137522,189720,189716,189695,191216,189478,172264,189476,88200
sample7_type3_v2.py(52),120550,172326,154966,68279,85609,51456,102303,154723,171349,137076,137080,171345,102812,171347,171348,171346,102808
sample8_type1_v1.py(42),154970,103384,137721,153599,85619,68536,153433,137512,155538,172844,138265,138277,190099,155548,155563,190125,172821,155553
sample8_type2_v1.py(42),172192,137852,189409,170636,137086,137182,136348,171788,172836,138272,172836,155560,138259,138232,172828,103712,155546,155536,172805
sample8_type3_v1.py(36),68877,155081,154959,187764,119763,188423,153420,120230,155304,155301,155277,155257,120790,155304,189820,120788,138049,155235,120752,138050
sample8_type3_v2.py(37),154973,137854,172189,170663,154370,171355,170503,137506,172581,155320,69033,155325,155291,155321,155331,155328,155312,103538,138048,138005,172546
sample9_type1_v1.py(49),137774,155105,120550,136530,137192,154504,153420,137529,137081,154218,171352,171350,171352,102809,154217,171349,137076,138236,155537,138029,138056,137079
sample9_type2_v1.py(49),154964,86155,137763,187678,137300,154496,170519,171914,154219,154214,154218,188488,137082,154218,119946,171349,154211,155547,172836,155259,138055,154217,154213
sample9_type3_v1.py(32),189430,137851,103322,136506,171563,119768,170471,171891,137890,103393,120620,120610,120744,120602,137884,137875,189634,155117,103384,155132,103431,137873,155058,120655
sample9_type3_v2.py(29),172155,172248,103290,187706,171574,154030,187497,137527,137856,137859,137857,137860,137838,137842,137849,155072,189496,155061,137832,154978,155044,155047,189520,155030,155028
