,sample4_type1_v1.py(28),sample4_type2_v1.py(30),sample4_type3_v1.py(28),sample4_type3_v2.py(17),sample5_type1_v1.py(21),sample5_type2_v1.py(21),sample5_type3_v1.py(14),sample5_type3_v2.py(23),sample6_type1_v1.py(65),sample6_type2_v1.py(65),sample6_type2_v2.py(65),sample6_type3_v1.py(67),sample6_type3_v2.py(61),sample7_type1_v1.py(61),sample7_type2_v1.py(61),sample7_type3_v1.py(68),sample7_type3_v2.py(52),sample8_type1_v1.py(42),sample8_type2_v1.py(42),sample8_type3_v1.py(36),sample8_type3_v2.py(37),sample9_type1_v1.py(49),sample9_type2_v1.py(49),sample9_type3_v1.py(32),sample9_type3_v2.py(29)
sample4_type1_v1.py(28),"{<ast.Module object at 0x7fe24746a8f0>: <ast.Module object at 0x7fe24746a740>, <ast.Import object at 0x7fe247468ac0>: <ast.Import object at 0x7fe24746a680>, <ast.Assign object at 0x7fe24746a890>: <ast.Assign object at 0x7fe247468700>, <ast.Assign object at 0x7fe24746abc0>: <ast.Assign object at 0x7fe247468a60>, <ast.Expr object at 0x7fe24746ad10>: <ast.Expr object at 0x7fe24746ac50>, <ast.alias object at 0x7fe247468460>: <ast.alias object at 0x7fe24746ac20>, <ast.Name object at 0x7fe24746b4f0>: <ast.Name object at 0x7fe24746a530>, <ast.BinOp object at 0x7fe2474681f0>: <ast.BinOp object at 0x7fe24746b340>, <ast.Name object at 0x7fe24746b280>: <ast.Name object at 0x7fe247468760>, <ast.Call object at 0x7fe24746a8c0>: <ast.Call object at 0x7fe247468070>, <ast.Call object at 0x7fe2474684c0>: <ast.Call object at 0x7fe2474689d0>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Constant object at 0x7fe24746b5b0>: <ast.Constant object at 0x7fe24746a6b0>, <ast.Add object at 0x7fe31668b4f0>: <ast.Add object at 0x7fe31668b4f0>, <ast.Constant object at 0x7fe24746acb0>: <ast.Constant object at 0x7fe247468820>, <ast.Attribute object at 0x7fe24746a830>: <ast.Attribute object at 0x7fe24746b460>, <ast.Name object at 0x7fe24746b2b0>: <ast.Name object at 0x7fe24746ae90>, <ast.Name object at 0x7fe24746b670>: <ast.Name object at 0x7fe247468400>, <ast.Call object at 0x7fe24746ae60>: <ast.Call object at 0x7fe24746b370>, <ast.Name object at 0x7fe24746b640>: <ast.Name object at 0x7fe24746a470>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>, <ast.Attribute object at 0x7fe24746a590>: <ast.Attribute object at 0x7fe2474681c0>, <ast.Name object at 0x7fe24746a860>: <ast.Name object at 0x7fe247468970>, <ast.Attribute object at 0x7fe247468520>: <ast.Attribute object at 0x7fe24746b520>, <ast.Attribute object at 0x7fe247468040>: <ast.Attribute object at 0x7fe24746b0d0>, <ast.Constant object at 0x7fe24746a920>: <ast.Constant object at 0x7fe247468730>, <ast.Name object at 0x7fe24746ab60>: <ast.Name object at 0x7fe247468490>, <ast.Name object at 0x7fe24746af20>: <ast.Name object at 0x7fe2474689a0>}"
sample4_type2_v1.py(30),"{<ast.Module object at 0x7fe24746aad0>: <ast.Module object at 0x7fe2474682e0>, <ast.Import object at 0x7fe24746b190>: <ast.Import object at 0x7fe2474ef490>, <ast.Assign object at 0x7fe2474ef4f0>: <ast.Assign object at 0x7fe2474ef400>, <ast.Assign object at 0x7fe2474eef80>: <ast.Assign object at 0x7fe2474ef2e0>, <ast.Expr object at 0x7fe2474eeb00>: <ast.Expr object at 0x7fe2474ef1c0>, <ast.alias object at 0x7fe247468850>: <ast.alias object at 0x7fe2474ef460>, <ast.Name object at 0x7fe2474ecaf0>: <ast.Name object at 0x7fe2474ef3d0>, <ast.BinOp object at 0x7fe2474eca90>: <ast.BinOp object at 0x7fe2474ef3a0>, <ast.Name object at 0x7fe2474eee90>: <ast.Name object at 0x7fe2474ef2b0>, <ast.Call object at 0x7fe2474ef040>: <ast.Call object at 0x7fe2474ef280>, <ast.Call object at 0x7fe2474ee950>: <ast.Call object at 0x7fe2474ef190>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Constant object at 0x7fe2474ee5c0>: <ast.Constant object at 0x7fe2474ef340>, <ast.Add object at 0x7fe31668b4f0>: <ast.Add object at 0x7fe31668b4f0>, <ast.Constant object at 0x7fe2474ee5f0>: <ast.Constant object at 0x7fe2474ef310>, <ast.Attribute object at 0x7fe2474eebc0>: <ast.Attribute object at 0x7fe2474ef250>, <ast.Name object at 0x7fe2474eea40>: <ast.Name object at 0x7fe2474ef1f0>, <ast.Name object at 0x7fe2474ee9b0>: <ast.Name object at 0x7fe2474ef160>, <ast.Call object at 0x7fe2474ee980>: <ast.Call object at 0x7fe2474ef130>, <ast.Name object at 0x7fe2474eec20>: <ast.Name object at 0x7fe2474ef220>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>, <ast.Attribute object at 0x7fe2474ee9e0>: <ast.Attribute object at 0x7fe2474ef070>, <ast.Name object at 0x7fe2474eca30>: <ast.Name object at 0x7fe2474eecb0>, <ast.Attribute object at 0x7fe2474ed930>: <ast.Attribute object at 0x7fe2474eefe0>, <ast.Attribute object at 0x7fe2474ed810>: <ast.Attribute object at 0x7fe2474eeef0>, <ast.Constant object at 0x7fe2474ed0f0>: <ast.Constant object at 0x7fe2474eeb90>, <ast.Name object at 0x7fe2474ed2d0>: <ast.Name object at 0x7fe2474ef0a0>, <ast.Name object at 0x7fe2474ee2c0>: <ast.Name object at 0x7fe2474eefb0>}","{<ast.Module object at 0x7fe20ae16fb0>: <ast.Module object at 0x7fe2474ee6b0>, <ast.Import object at 0x7fe20ae16f80>: <ast.Import object at 0x7fe2474c6200>, <ast.Assign object at 0x7fe20ae16ef0>: <ast.Assign object at 0x7fe20ae16980>, <ast.Assign object at 0x7fe20ae16dd0>: <ast.Assign object at 0x7fe20ae16860>, <ast.Expr object at 0x7fe20ae16cb0>: <ast.Expr object at 0x7fe20ae16740>, <ast.alias object at 0x7fe20ae16f50>: <ast.alias object at 0x7fe20ae169e0>, <ast.Name object at 0x7fe20ae16ec0>: <ast.Name object at 0x7fe20ae16950>, <ast.BinOp object at 0x7fe20ae16e90>: <ast.BinOp object at 0x7fe20ae16920>, <ast.Name object at 0x7fe20ae16da0>: <ast.Name object at 0x7fe20ae16830>, <ast.Call object at 0x7fe20ae16d70>: <ast.Call object at 0x7fe20ae16800>, <ast.Call object at 0x7fe20ae16c80>: <ast.Call object at 0x7fe20ae16710>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.UnaryOp object at 0x7fe20ae16e60>: <ast.UnaryOp object at 0x7fe20ae168f0>, <ast.Add object at 0x7fe31668b4f0>: <ast.Add object at 0x7fe31668b4f0>, <ast.Constant object at 0x7fe20ae16e00>: <ast.Constant object at 0x7fe20ae16890>, <ast.Attribute object at 0x7fe20ae16d40>: <ast.Attribute object at 0x7fe20ae167d0>, <ast.Name object at 0x7fe20ae16ce0>: <ast.Name object at 0x7fe20ae16770>, <ast.Name object at 0x7fe20ae16c50>: <ast.Name object at 0x7fe20ae166e0>, <ast.Call object at 0x7fe20ae16c20>: <ast.Call object at 0x7fe20ae166b0>, <ast.USub object at 0x7fe31668ae90>: <ast.USub object at 0x7fe31668ae90>, <ast.Constant object at 0x7fe20ae16e30>: <ast.Constant object at 0x7fe20ae168c0>, <ast.Name object at 0x7fe20ae16d10>: <ast.Name object at 0x7fe20ae167a0>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>, <ast.Attribute object at 0x7fe20ae16bf0>: <ast.Attribute object at 0x7fe20ae16680>, <ast.Name object at 0x7fe20ae16b90>: <ast.Name object at 0x7fe20ae16620>, <ast.Attribute object at 0x7fe20ae16b60>: <ast.Attribute object at 0x7fe20ae165f0>, <ast.Attribute object at 0x7fe20ae16b00>: <ast.Attribute object at 0x7fe20ae16590>, <ast.Constant object at 0x7fe20ae16bc0>: <ast.Constant object at 0x7fe20ae16650>, <ast.Name object at 0x7fe20ae16b30>: <ast.Name object at 0x7fe20ae165c0>, <ast.Name object at 0x7fe20ae16ad0>: <ast.Name object at 0x7fe20ae164d0>}"
sample4_type3_v1.py(28),"{<ast.Module object at 0x7fe24746ada0>: <ast.Module object at 0x7fe20bd0bf10>, <ast.Import object at 0x7fe24746a470>: <ast.Import object at 0x7fe20bd0ba30>, <ast.Assign object at 0x7fe20b59df30>: <ast.Assign object at 0x7fe2474ee0e0>, <ast.Assign object at 0x7fe20b59de40>: <ast.Assign object at 0x7fe247468700>, <ast.Expr object at 0x7fe20b59dd20>: <ast.Expr object at 0x7fe247468070>, <ast.alias object at 0x7fe20b59df90>: <ast.alias object at 0x7fe20ae16a40>, <ast.Name object at 0x7fe20b59df00>: <ast.Name object at 0x7fe2474c64d0>, <ast.BinOp object at 0x7fe20b59ded0>: <ast.Call object at 0x7fe2474687c0>, <ast.Name object at 0x7fe20b59de10>: <ast.Name object at 0x7fe24746ac50>, <ast.Call object at 0x7fe20b59dde0>: <ast.Call object at 0x7fe24746ac20>, <ast.Call object at 0x7fe20b59dcf0>: <ast.Call object at 0x7fe2474689d0>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Constant object at 0x7fe20b59dea0>: <ast.Constant object at 0x7fe24746a4d0>, <ast.Add object at 0x7fe31668b4f0>: <ast.Name object at 0x7fe24746a740>, <ast.Constant object at 0x7fe20b59de70>: <ast.Constant object at 0x7fe24746a680>, <ast.Attribute object at 0x7fe20b59ddb0>: <ast.Attribute object at 0x7fe24746a530>, <ast.Name object at 0x7fe20b59dd50>: <ast.Name object at 0x7fe247468760>, <ast.Name object at 0x7fe20b59dcc0>: <ast.Name object at 0x7fe24746a6b0>, <ast.Call object at 0x7fe20b59dc90>: <ast.Call object at 0x7fe24746b460>, <ast.Name object at 0x7fe20b59dd80>: <ast.Name object at 0x7fe24746b340>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>, <ast.Attribute object at 0x7fe20b59dc60>: <ast.Attribute object at 0x7fe24746ae90>, <ast.Name object at 0x7fe20b59dc00>: <ast.Name object at 0x7fe24746b370>, <ast.Attribute object at 0x7fe20b59dbd0>: <ast.Attribute object at 0x7fe2474681c0>, <ast.Attribute object at 0x7fe20b59db70>: <ast.Attribute object at 0x7fe24746b0d0>, <ast.Constant object at 0x7fe20b59dc30>: <ast.Constant object at 0x7fe247468400>, <ast.Name object at 0x7fe20b59dba0>: <ast.Name object at 0x7fe247468970>, <ast.Name object at 0x7fe20b59db40>: <ast.Name object at 0x7fe2474689a0>}","{<ast.Module object at 0x7fe20b59d3c0>: <ast.Module object at 0x7fe20bf153f0>, <ast.Import object at 0x7fe20ae162c0>: <ast.Import object at 0x7fe20bf153c0>, <ast.Assign object at 0x7fe20bf14e50>: <ast.Assign object at 0x7fe20bf15330>, <ast.Assign object at 0x7fe20bf14d30>: <ast.Assign object at 0x7fe20bf15210>, <ast.Expr object at 0x7fe20bf14c10>: <ast.Expr object at 0x7fe20bf150f0>, <ast.alias object at 0x7fe22c5ea8c0>: <ast.alias object at 0x7fe20bf15390>, <ast.Name object at 0x7fe20bf14e20>: <ast.Name object at 0x7fe20bf15300>, <ast.Call object at 0x7fe20bf14df0>: <ast.BinOp object at 0x7fe20bf152d0>, <ast.Name object at 0x7fe20bf14d00>: <ast.Name object at 0x7fe20bf151e0>, <ast.Call object at 0x7fe20bf14cd0>: <ast.Call object at 0x7fe20bf151b0>, <ast.Call object at 0x7fe20bf14be0>: <ast.Call object at 0x7fe20bf150c0>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Name object at 0x7fe20bf14dc0>: <ast.Name object at 0x7fe20bf14fd0>, <ast.Constant object at 0x7fe20bf14d90>: <ast.Constant object at 0x7fe20bf15240>, <ast.Constant object at 0x7fe20bf14d60>: <ast.Constant object at 0x7fe20bf15270>, <ast.Attribute object at 0x7fe20bf14ca0>: <ast.Attribute object at 0x7fe20bf15180>, <ast.Name object at 0x7fe20bf14c40>: <ast.Name object at 0x7fe20bf15120>, <ast.Name object at 0x7fe20bf14bb0>: <ast.Name object at 0x7fe20bf15090>, <ast.Call object at 0x7fe20bf14b80>: <ast.Call object at 0x7fe20bf15060>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>, <ast.Name object at 0x7fe20bf14c70>: <ast.Name object at 0x7fe20bf15150>, <ast.Attribute object at 0x7fe20bf14b50>: <ast.Attribute object at 0x7fe20bf15030>, <ast.Name object at 0x7fe20bf14af0>: <ast.Name object at 0x7fe20bf14fd0>, <ast.Attribute object at 0x7fe20bf14ac0>: <ast.Attribute object at 0x7fe20bf14f40>, <ast.Attribute object at 0x7fe20bf14a60>: <ast.Attribute object at 0x7fe20bf14fa0>, <ast.Constant object at 0x7fe20bf14b20>: <ast.Constant object at 0x7fe20bf15000>, <ast.Name object at 0x7fe20bf14a90>: <ast.Name object at 0x7fe20bf14f10>, <ast.Name object at 0x7fe20bf14a30>: <ast.Name object at 0x7fe20bf14f70>}","{<ast.Module object at 0x7fe2474c5f60>: <ast.Module object at 0x7fe20bd5bfd0>, <ast.Import object at 0x7fe22c5ebac0>: <ast.Import object at 0x7fe20bd5bfa0>, <ast.Assign object at 0x7fe20bd5ab90>: <ast.Assign object at 0x7fe20bd5bf10>, <ast.Assign object at 0x7fe20bd5bc40>: <ast.Assign object at 0x7fe20bd5bdf0>, <ast.Expr object at 0x7fe20bd5b0a0>: <ast.Expr object at 0x7fe20bd5b850>, <ast.alias object at 0x7fe22c5ebc40>: <ast.alias object at 0x7fe20bd5bf70>, <ast.Name object at 0x7fe20bd5bc10>: <ast.Name object at 0x7fe20bd5bee0>, <ast.Call object at 0x7fe20bd5bcd0>: <ast.Call object at 0x7fe20bd5beb0>, <ast.Name object at 0x7fe20bd5bb20>: <ast.Name object at 0x7fe20bd5bdc0>, <ast.Call object at 0x7fe20bd5b910>: <ast.Call object at 0x7fe20bd5bd90>, <ast.Call object at 0x7fe20bd5a950>: <ast.Call object at 0x7fe20bd5ba00>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Name object at 0x7fe20bd5ba90>: <ast.Name object at 0x7fe20bd5be80>, <ast.Constant object at 0x7fe20bd5bd00>: <ast.Constant object at 0x7fe20bd5be50>, <ast.Constant object at 0x7fe20bd5bb80>: <ast.Constant object at 0x7fe20bd5be20>, <ast.Attribute object at 0x7fe20bd5b8b0>: <ast.Attribute object at 0x7fe20bd5bd60>, <ast.Name object at 0x7fe20bd5a1d0>: <ast.Name object at 0x7fe20bd5bc70>, <ast.Name object at 0x7fe20bd5b4c0>: <ast.Name object at 0x7fe20bd5bac0>, <ast.Call object at 0x7fe20bd5ae30>: <ast.Call object at 0x7fe20bd5bbb0>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>, <ast.Name object at 0x7fe20bd5b700>: <ast.Name object at 0x7fe20bd5bd30>, <ast.Attribute object at 0x7fe20bd5aa40>: <ast.Attribute object at 0x7fe20bd5bbe0>, <ast.Name object at 0x7fe20bd5bca0>: <ast.Name object at 0x7fe20bd5ad10>, <ast.Attribute object at 0x7fe20bd5b670>: <ast.Attribute object at 0x7fe20bd5add0>, <ast.Attribute object at 0x7fe20bd5b940>: <ast.Attribute object at 0x7fe20bd5b640>, <ast.Constant object at 0x7fe20bd5b580>: <ast.Constant object at 0x7fe20bd5ac50>, <ast.Name object at 0x7fe20bd5b2b0>: <ast.Name object at 0x7fe20bd5b370>, <ast.Name object at 0x7fe20bd5b3d0>: <ast.Name object at 0x7fe20bd5b070>}"
sample4_type3_v2.py(17),"{<ast.Module object at 0x7fe2474ee6b0>: <ast.Module object at 0x7fe247468490>, <ast.Import object at 0x7fe2474ee740>: <ast.Import object at 0x7fe2474682e0>, <ast.Assign object at 0x7fe2474ef400>: <ast.Assign object at 0x7fe20ae16980>, <ast.Assign object at 0x7fe2474ef280>: <ast.Assign object at 0x7fe20ae16950>, <ast.alias object at 0x7fe2474ef430>: <ast.alias object at 0x7fe20ae16260>, <ast.Name object at 0x7fe2474ef3d0>: <ast.Name object at 0x7fe20ae16860>, <ast.BinOp object at 0x7fe2474ef370>: <ast.BinOp object at 0x7fe20ae160b0>, <ast.Name object at 0x7fe2474ef190>: <ast.Name object at 0x7fe20ae16920>, <ast.Call object at 0x7fe2474ef340>: <ast.Call object at 0x7fe20ae16830>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Constant object at 0x7fe2474ef3a0>: <ast.Constant object at 0x7fe20ae169e0>, <ast.Add object at 0x7fe31668b4f0>: <ast.Add object at 0x7fe31668b4f0>, <ast.Constant object at 0x7fe2474ef2b0>: <ast.Constant object at 0x7fe20ae16740>, <ast.Attribute object at 0x7fe2474ef310>: <ast.Attribute object at 0x7fe20ae16800>, <ast.Name object at 0x7fe2474ef160>: <ast.Name object at 0x7fe20ae168f0>, <ast.Name object at 0x7fe2474ef1f0>: <ast.Name object at 0x7fe20ae16710>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>}","{<ast.Module object at 0x7fe20b31bdf0>: <ast.Module object at 0x7fe20bd72080>, <ast.Import object at 0x7fe22c3e6020>: <ast.Import object at 0x7fe20bd72050>, <ast.Assign object at 0x7fe20bd71180>: <ast.Assign object at 0x7fe20bd71fc0>, <ast.Assign object at 0x7fe20bd711b0>: <ast.Assign object at 0x7fe20bd71ea0>, <ast.alias object at 0x7fe247468820>: <ast.alias object at 0x7fe20bd72020>, <ast.Name object at 0x7fe20bd707f0>: <ast.Name object at 0x7fe20bd71f90>, <ast.BinOp object at 0x7fe20bd708b0>: <ast.BinOp object at 0x7fe20bd71f60>, <ast.Name object at 0x7fe20bd70c10>: <ast.Name object at 0x7fe20bd71e70>, <ast.Call object at 0x7fe20bd713c0>: <ast.Call object at 0x7fe20bd71e40>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Constant object at 0x7fe20bd70970>: <ast.Constant object at 0x7fe20bd71ed0>, <ast.Add object at 0x7fe31668b4f0>: <ast.Add object at 0x7fe31668b4f0>, <ast.Constant object at 0x7fe20bd70e50>: <ast.Constant object at 0x7fe20bd71c90>, <ast.Attribute object at 0x7fe20bd70a30>: <ast.Attribute object at 0x7fe20bd71e10>, <ast.Name object at 0x7fe20bd70fa0>: <ast.Name object at 0x7fe20bd71db0>, <ast.Name object at 0x7fe20bd70370>: <ast.Name object at 0x7fe20bd71de0>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>}","{<ast.Module object at 0x7fe20bd71930>: <ast.Module object at 0x7fe20bd85240>, <ast.Import object at 0x7fe22c5eb5b0>: <ast.Import object at 0x7fe20bd85210>, <ast.Assign object at 0x7fe20bd84220>: <ast.Assign object at 0x7fe20bd85180>, <ast.Assign object at 0x7fe20bd844f0>: <ast.Assign object at 0x7fe20bd85060>, <ast.alias object at 0x7fe20bdaaa40>: <ast.alias object at 0x7fe20bd851e0>, <ast.Name object at 0x7fe20bd846a0>: <ast.Name object at 0x7fe20bd85150>, <ast.BinOp object at 0x7fe20bd84670>: <ast.Call object at 0x7fe20bd85120>, <ast.Name object at 0x7fe20bd84310>: <ast.Name object at 0x7fe20bd85030>, <ast.Call object at 0x7fe20bd84100>: <ast.Call object at 0x7fe20bd85000>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Constant object at 0x7fe20bd843a0>: <ast.Constant object at 0x7fe20bd850c0>, <ast.Add object at 0x7fe31668b4f0>: <ast.Name object at 0x7fe20bd850f0>, <ast.Constant object at 0x7fe20bd84550>: <ast.Constant object at 0x7fe20bd85090>, <ast.Attribute object at 0x7fe20bd840d0>: <ast.Attribute object at 0x7fe20bd84fd0>, <ast.Name object at 0x7fe20bd84130>: <ast.Name object at 0x7fe20bd84f70>, <ast.Name object at 0x7fe20bd841c0>: <ast.Name object at 0x7fe20bd84fa0>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>}","{<ast.Module object at 0x7fe20b2cfd00>: <ast.Module object at 0x7fe20bd84c70>, <ast.Import object at 0x7fe20b2cfcd0>: <ast.Import object at 0x7fe20bd71900>, <ast.Assign object at 0x7fe20b2cfc40>: <ast.Assign object at 0x7fe20b2ceb00>, <ast.Assign object at 0x7fe20b2cf8b0>: <ast.Assign object at 0x7fe20b2cef20>, <ast.alias object at 0x7fe20b2cfca0>: <ast.alias object at 0x7fe20b2cf280>, <ast.Name object at 0x7fe20b2cfc10>: <ast.Name object at 0x7fe20b2cebc0>, <ast.BinOp object at 0x7fe20b2cfbe0>: <ast.BinOp object at 0x7fe20b2cec80>, <ast.Name object at 0x7fe20b2cf970>: <ast.Name object at 0x7fe20b2cf6d0>, <ast.Call object at 0x7fe20b2cfa60>: <ast.Call object at 0x7fe20b2ced40>, <ast.Store object at 0x7fe31668b6d0>: <ast.Store object at 0x7fe31668b6d0>, <ast.Constant object at 0x7fe20b2cfb20>: <ast.Constant object at 0x7fe20b2cf160>, <ast.Add object at 0x7fe31668b4f0>: <ast.Add object at 0x7fe31668b4f0>, <ast.Constant object at 0x7fe20b2cf700>: <ast.Constant object at 0x7fe20b2cf4c0>, <ast.Attribute object at 0x7fe20b2cfa90>: <ast.Attribute object at 0x7fe20b2ce4a0>, <ast.Name object at 0x7fe20b2cf520>: <ast.Name object at 0x7fe20b2ced10>, <ast.Name object at 0x7fe20b2cfb50>: <ast.Name object at 0x7fe20b2cf2b0>, <ast.Load object at 0x7fe31668b730>: <ast.Load object at 0x7fe31668b730>}"
